gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
850117248	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1088641	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Håbäckemarken SV	b8323864-602a-4a7d-9127-bb903054e97d	58.752459	11.493216	500.0						1980-08-09T00:00:00Z	9	8	1980	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037393				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.890Z		GEODETIC_DATUM_ASSUMED_WGS84
850116788	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1088617	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Kinnekulle, NR Munkängarna	b8323864-602a-4a7d-9127-bb903054e97d	58.61101	13.383245	250.0						1979-09-29T00:00:00Z	29	9	1979	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037391				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.422Z		GEODETIC_DATUM_ASSUMED_WGS84
850116777	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1094198	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Granans bokskog/Lunnekullen, SO Lunnesjön, Kroppefjäll	b8323864-602a-4a7d-9127-bb903054e97d	58.607716	12.191369	1000.0						1988-08-07T00:00:00Z	7	8	1988	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037590				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall, Stig Jacobsson			2018-12-24T05:03:46.406Z		GEODETIC_DATUM_ASSUMED_WGS84
850116705	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1091363	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Fiskebo V	b8323864-602a-4a7d-9127-bb903054e97d	58.628275	11.543028	500.0						1985-08-03T00:00:00Z	3	8	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037516				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.400Z		GEODETIC_DATUM_ASSUMED_WGS84
850116432	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1089775	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	ca 1,5 km Dingle NV	b8323864-602a-4a7d-9127-bb903054e97d	58.543504	11.561947	1000.0						1983-08-20T00:00:00Z	20	8	1983	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037471				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.347Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850116415	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1089215	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	ca 4 km norska gränsen S	b8323864-602a-4a7d-9127-bb903054e97d	58.844277	11.551158	500.0						1981-08-07T00:00:00Z	7	8	1981	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037415				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.819Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850116392	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1094342	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Skogen O	b8323864-602a-4a7d-9127-bb903054e97d	58.59749	11.70176	500.0						1988-08-14T00:00:00Z	14	8	1988	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037605				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.344Z		GEODETIC_DATUM_ASSUMED_WGS84
850116330	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093055	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Dackehögen N	b8323864-602a-4a7d-9127-bb903054e97d	58.868975	12.380977	2500.0						1986-09-27T00:00:00Z	27	9	1986	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037554				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall, Stig Jacobsson			2018-12-24T05:03:46.799Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850116065	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1090219	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Gullungebyn NV	b8323864-602a-4a7d-9127-bb903054e97d	58.913322	12.35921	500.0						1984-07-30T00:00:00Z	30	7	1984	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037486				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall, Stig Jacobsson			2018-12-24T05:03:46.272Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850115864	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1100771	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Stora Stackekärr S	b8323864-602a-4a7d-9127-bb903054e97d	58.571494	11.592965	1000.0						1993-09-11T00:00:00Z	11	9	1993	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037814				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.241Z		GEODETIC_DATUM_ASSUMED_WGS84
850115646	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1088361	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Kinnekulle, NR Munkängarna	b8323864-602a-4a7d-9127-bb903054e97d	58.61101	13.383245	250.0						1979-08-11T00:00:00Z	11	8	1979	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037388				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.204Z		GEODETIC_DATUM_ASSUMED_WGS84
850115608	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1100770	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Gunghult V och NV	b8323864-602a-4a7d-9127-bb903054e97d	58.585206	11.599918	500.0						1993-09-11T00:00:00Z	11	9	1993	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037813				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.650Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850115295	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1094197	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Oxepälsbäcken med omgivning	b8323864-602a-4a7d-9127-bb903054e97d	58.611468	12.165147	500.0						1988-08-07T00:00:00Z	7	8	1988	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037589				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall, Stig Jacobsson			2018-12-24T05:03:46.169Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850115164	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1095571	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	ca 2 km  Erikstads kyrka SO	b8323864-602a-4a7d-9127-bb903054e97d	58.600584	12.4245	500.0						1988-09-24T00:00:00Z	24	9	1988	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037633				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.153Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850114857	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1094838	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Hällebäck S, ca 2 km V Erikstads station	b8323864-602a-4a7d-9127-bb903054e97d	58.632937	12.373988	250.0						1988-08-28T00:00:00Z	28	8	1988	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037614				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.477Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850114432	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1162033	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus pallens Pilát	SE	Kinnekulle, NR Munkängarna	b8323864-602a-4a7d-9127-bb903054e97d	58.61101	13.383245	250.0						1987-08-08T00:00:00Z	8	8	1987	5249496	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12039526				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.460Z		GEODETIC_DATUM_ASSUMED_WGS84
850113818	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093838	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Lilla Stackekärr S	b8323864-602a-4a7d-9127-bb903054e97d	58.576252	11.600996	500.0						1988-07-22T00:00:00Z	22	7	1988	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037581				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.289Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850113639	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1087123	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Kinnekulle, Trolmens hamn O	b8323864-602a-4a7d-9127-bb903054e97d	58.594415	13.33708	500.0						1971-09-04T00:00:00Z	4	9	1971	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037366				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.255Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850113366	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1088344	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Håbäckemarken SV	b8323864-602a-4a7d-9127-bb903054e97d	58.752459	11.493216	500.0						1979-07-27T00:00:00Z	27	7	1979	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037387				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.264Z		GEODETIC_DATUM_ASSUMED_WGS84
850113298	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1098133	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Stigen, vid Sollid	b8323864-602a-4a7d-9127-bb903054e97d	58.575035	12.070016	250.0						1991-08-31T00:00:00Z	31	8	1991	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037731				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.238Z		GEODETIC_DATUM_ASSUMED_WGS84
850113222	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1097417	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Ränsliden/Rännen S, Sågeviken NV, km-rutorna 44 och 24	b8323864-602a-4a7d-9127-bb903054e97d	58.833405	12.329889	2500.0						1990-09-10T00:00:00Z	10	9	1990	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037700				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.218Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850113029	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1090054	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Ödskölts moar	b8323864-602a-4a7d-9127-bb903054e97d	58.835445	12.141647	500.0						1984-07-30T00:00:00Z	30	7	1984	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037483				CC0_1_0	Anita Stridvall	Leif Stridvall, Stig Jacobsson, Anita Stridvall			2018-12-24T05:03:45.778Z		GEODETIC_DATUM_ASSUMED_WGS84
850112966	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1097114	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Dackehögen N	b8323864-602a-4a7d-9127-bb903054e97d	58.877013	12.345475	500.0						1990-08-08T00:00:00Z	8	8	1990	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037688				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.804Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850112853	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1089214	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Gregeröd OSO	b8323864-602a-4a7d-9127-bb903054e97d	58.562653	11.529517	250.0						1981-08-07T00:00:00Z	7	8	1981	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037414				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:46.164Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850112694	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1089225	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Smeviken V	b8323864-602a-4a7d-9127-bb903054e97d	58.666466	11.542678	250.0						1981-08-11T00:00:00Z	11	8	1981	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037418				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.731Z		GEODETIC_DATUM_ASSUMED_WGS84
850112384	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1097413	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Västra Bleken/Lunnekullen/Granan, km-rutorna 42, 40 och 30	b8323864-602a-4a7d-9127-bb903054e97d	58.595473	12.235665	2500.0						1990-09-08T00:00:00Z	8	9	1990	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037696				CC0_1_0	Anita Stridvall	Leif Stridvall, Jan Olsson, Anita Stridvall			2018-12-24T05:03:45.719Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850111862	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1097419	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Ryrhalvön, södra delen, Rönningen N	b8323864-602a-4a7d-9127-bb903054e97d	58.799548	12.474392	500.0						1990-09-11T00:00:00Z	11	9	1990	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037702				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.636Z		GEODETIC_DATUM_ASSUMED_WGS84
850111670	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1099090	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Galtö, nordöstra delen/gamla gångbron O, km-rutorna 10 och 11	b8323864-602a-4a7d-9127-bb903054e97d	58.823775	11.215655	500.0						1992-09-26T00:00:00Z	26	9	1992	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037777				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.608Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850111374	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1088368	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Kinnekulle, Trolmens hamn O	b8323864-602a-4a7d-9127-bb903054e97d	58.594415	13.33708	500.0						1979-08-18T00:00:00Z	18	8	1979	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037389				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.940Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850111321	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1097614	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Islandssjön S	b8323864-602a-4a7d-9127-bb903054e97d	58.586325	11.634216	500.0						1991-07-30T00:00:00Z	30	7	1991	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037707				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.570Z		GEODETIC_DATUM_ASSUMED_WGS84
850110993	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1091776	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Kinnekulle, NR Munkängarna	b8323864-602a-4a7d-9127-bb903054e97d	58.61101	13.383245	250.0						1985-08-10T00:00:00Z	10	8	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037521				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall, Stig Jacobsson			2018-12-24T05:03:45.964Z		GEODETIC_DATUM_ASSUMED_WGS84
850110881	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093661	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Myresjön runt	b8323864-602a-4a7d-9127-bb903054e97d	58.635556	12.222954	1000.0						1987-10-04T00:00:00Z	4	10	1987	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037576				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.466Z		GEODETIC_DATUM_ASSUMED_WGS84
850110753	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1088894	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Kinnekulle, NR Munkängarna	b8323864-602a-4a7d-9127-bb903054e97d	58.61101	13.383245	250.0						1980-08-31T00:00:00Z	31	8	1980	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037404				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.937Z		GEODETIC_DATUM_ASSUMED_WGS84
850110624	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1097422	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Dackehögen N	b8323864-602a-4a7d-9127-bb903054e97d	58.868975	12.380977	2500.0						1990-09-14T00:00:00Z	14	9	1990	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037705				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.416Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850110022	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1091349	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Kinnekulle, NR Munkängarna	b8323864-602a-4a7d-9127-bb903054e97d	58.61101	13.383245	250.0						1985-07-29T00:00:00Z	29	7	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037513				CC0_1_0	Anita Stridvall	Leif Stridvall, Stig Jacobsson, Anita Stridvall			2018-12-24T05:03:45.310Z		GEODETIC_DATUM_ASSUMED_WGS84
850109700	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093631	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Dackehögen N	b8323864-602a-4a7d-9127-bb903054e97d	58.868975	12.380977	2500.0						1987-09-06T00:00:00Z	6	9	1987	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037572				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.273Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850109489	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1097414	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Kasen SV	b8323864-602a-4a7d-9127-bb903054e97d	58.619754	12.220268	250.0						1990-09-08T00:00:00Z	8	9	1990	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037697				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall, Jan Olsson			2018-12-24T05:03:45.255Z		GEODETIC_DATUM_ASSUMED_WGS84
850109411	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1094208	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	Edstenafors NO	b8323864-602a-4a7d-9127-bb903054e97d	58.624398	11.991512	500.0						1988-08-12T00:00:00Z	12	8	1988	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037593				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.706Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
850109307	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1093057	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	ca 0,5 km Svankila SV	b8323864-602a-4a7d-9127-bb903054e97d	58.772658	12.47697	500.0						1986-09-28T00:00:00Z	28	9	1986	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037556				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall, Stig Jacobsson			2018-12-24T05:03:45.264Z		GEODETIC_DATUM_ASSUMED_WGS84
850109279	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:Sighting:1091796	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Cantharellus cibarius		SPECIES	Cantharellus cibarius Fr.	SE	NR Kragenäs	b8323864-602a-4a7d-9127-bb903054e97d	58.799929	11.240466	250.0						1985-08-17T00:00:00Z	17	8	1985	5249504	5249504	HUMAN_OBSERVATION	ArtDatabanken	Artportalen	12037523				CC0_1_0	Anita Stridvall	Leif Stridvall, Anita Stridvall			2018-12-24T05:03:45.667Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
